source_db,source_id,source_name,omen_key,omen_c,omen_x,posture,implement,pattern,laterality,angle,mechanic,primary_muscles
free-exercise-db,Good_Morning,Good Morning,OMEN-0.2-K5R5GCRCMTPDE,barbell hip-hinge,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Good_Morning_off_Pins,Good Morning off Pins,OMEN-0.2-K5R5GCRCMTPDE,barbell hip-hinge,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Gorilla_Chin_Crunch,Gorilla Chin/Crunch,OMEN-0.2-NEBO6LLZQU252,spinal-flexion,posture=supine|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,bodyweight,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Hack_Squat,Hack Squat,OMEN-0.2-JR3MWAE5E5CWG,machine squat,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,machine,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Hammer_Curls,Hammer Curls,OMEN-0.2-GOPHYBFNL22OK,dumbbell neutral elbow-flexion,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,dumbbell,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Hammer_Grip_Incline_DB_Bench_Press,Hammer Grip Incline DB Bench Press,OMEN-0.2-6QJ4MIS5SB3VM,incline dumbbell neutral horizontal-push,posture=supine|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=incline|contraction=dynamic|range=full,supine,dumbbell,horizontal-push,bilateral,incline,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Handstand_Push-Ups,Handstand Push-Ups,OMEN-0.2-HAJB3SN7EQEPY,vertical-push,posture=standing|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,bodyweight,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Hanging_Bar_Good_Morning,Hanging Bar Good Morning,OMEN-0.2-TI3APU6PJ4BH4,hanging barbell hip-hinge,posture=hanging|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,hanging,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Hanging_Leg_Raise,Hanging Leg Raise,OMEN-0.2-7J2KCCWIX3KW4,hip-flexion,posture=hanging|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-flexion|angle=flat|contraction=dynamic|range=full,hanging,bodyweight,hip-flexion,bilateral,flat,isolation,iliopsoas;rectus-femoris
free-exercise-db,Hanging_Pike,Hanging Pike,OMEN-0.2-D657OTWOQXLJC,spinal-flexion,posture=hanging|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,hanging,bodyweight,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,High_Cable_Curls,High Cable Curls,OMEN-0.2-EBZSPGSXRM5AU,cable elbow-flexion,posture=standing|implement=cable|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,cable,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Hip_Extension_with_Bands,Hip Extension with Bands,OMEN-0.2-ECOKSVS3E6OQW,band elbow-extension,posture=standing|implement=band|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,band,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Hip_Flexion_with_Band,Hip Flexion with Band,OMEN-0.2-PVI6FMUN63U6I,band hip-flexion,posture=standing|implement=band|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-flexion|angle=flat|contraction=dynamic|range=full,standing,band,hip-flexion,bilateral,flat,isolation,iliopsoas;rectus-femoris
free-exercise-db,Hip_Lift_with_Band,Hip Lift with Band,OMEN-0.2-37KL4457IYFMC,band hip-extension,posture=supine|implement=band|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-extension|angle=flat|contraction=dynamic|range=full,supine,band,hip-extension,bilateral,flat,isolation,gluteus-maximus
free-exercise-db,Hyperextensions_With_No_Hyperextension_Bench,Hyperextensions With No Hyperextension Bench,OMEN-0.2-WLGVIGKCZL73U,spinal-extension,posture=standing|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-extension|angle=flat|contraction=dynamic|range=full,standing,bodyweight,spinal-extension,bilateral,flat,isolation,erector-spinae
free-exercise-db,Incline_Barbell_Triceps_Extension,Incline Barbell Triceps Extension,OMEN-0.2-4TO7RRKV7KKJ2,incline barbell elbow-extension,posture=standing|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=incline|contraction=dynamic|range=full,standing,barbell,elbow-extension,bilateral,incline,isolation,triceps
free-exercise-db,Incline_Bench_Pull,Incline Bench Pull,OMEN-0.2-AOGDRV6A7YEGY,incline barbell horizontal-pull,posture=bent-over|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-pull|angle=incline|contraction=dynamic|range=full,bent-over,barbell,horizontal-pull,bilateral,incline,compound,latissimus-dorsi;rhomboids;mid-trapezius;posterior-deltoid
free-exercise-db,Incline_Cable_Chest_Press,Incline Cable Chest Press,OMEN-0.2-RPVBGR6UC4WPQ,incline cable horizontal-push,posture=supine|implement=cable|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=incline|contraction=dynamic|range=full,supine,cable,horizontal-push,bilateral,incline,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Incline_Cable_Flye,Incline Cable Flye,OMEN-0.2-54LFUHXYJ2EAW,incline cable shoulder-horizontal-adduction,posture=standing|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-horizontal-adduction|angle=incline|contraction=dynamic|range=full,standing,cable,shoulder-horizontal-adduction,bilateral,incline,isolation,pectoralis-major
free-exercise-db,Incline_Dumbbell_Bench_With_Palms_Facing_In,Incline Dumbbell Bench With Palms Facing In,OMEN-0.2-CRBWWU6C4RMIK,incline dumbbell horizontal-push,posture=supine|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=incline|contraction=dynamic|range=full,supine,dumbbell,horizontal-push,bilateral,incline,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Incline_Dumbbell_Curl,Incline Dumbbell Curl,OMEN-0.2-VAHBX7VRCINDQ,incline dumbbell elbow-flexion,posture=standing|implement=dumbbell|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=incline|contraction=dynamic|range=full,standing,dumbbell,elbow-flexion,bilateral,incline,isolation,biceps;brachialis
free-exercise-db,Incline_Dumbbell_Flyes,Incline Dumbbell Flyes,OMEN-0.2-5A4NOYC5LXROQ,incline dumbbell shoulder-horizontal-adduction,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-horizontal-adduction|angle=incline|contraction=dynamic|range=full,standing,dumbbell,shoulder-horizontal-adduction,bilateral,incline,isolation,pectoralis-major
free-exercise-db,Incline_Dumbbell_Flyes_-_With_A_Twist,Incline Dumbbell Flyes - With A Twist,OMEN-0.2-V5ZXPJ7T7IJFW,incline dumbbell rotation,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=rotation|angle=incline|contraction=dynamic|range=full,standing,dumbbell,rotation,bilateral,incline,isolation,obliques
free-exercise-db,Incline_Dumbbell_Press,Incline Dumbbell Press,OMEN-0.2-MG25DIXP5TSWW,incline dumbbell vertical-push,posture=standing|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=incline|contraction=dynamic|range=full,standing,dumbbell,vertical-push,bilateral,incline,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Incline_Hammer_Curls,Incline Hammer Curls,OMEN-0.2-EYRWKY2QBKYYW,incline dumbbell neutral elbow-flexion,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=incline|contraction=dynamic|range=full,standing,dumbbell,elbow-flexion,bilateral,incline,isolation,biceps;brachialis
free-exercise-db,Incline_Inner_Biceps_Curl,Incline Inner Biceps Curl,OMEN-0.2-VAHBX7VRCINDQ,incline dumbbell elbow-flexion,posture=standing|implement=dumbbell|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=incline|contraction=dynamic|range=full,standing,dumbbell,elbow-flexion,bilateral,incline,isolation,biceps;brachialis
free-exercise-db,Incline_Push-Up,Incline Push-Up,OMEN-0.2-PS43I5B6EKYHE,incline horizontal-push,posture=supine|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=incline|contraction=dynamic|range=full,supine,bodyweight,horizontal-push,bilateral,incline,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Incline_Push-Up_Close-Grip,Incline Push-Up Close-Grip,OMEN-0.2-XSBCFTW2U5FEQ,incline close-grip horizontal-push,posture=supine|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=close|laterality=bilateral|pattern=horizontal-push|angle=incline|contraction=dynamic|range=full,supine,bodyweight,horizontal-push,bilateral,incline,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Incline_Push-Up_Medium,Incline Push-Up Medium,OMEN-0.2-PS43I5B6EKYHE,incline horizontal-push,posture=supine|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=incline|contraction=dynamic|range=full,supine,bodyweight,horizontal-push,bilateral,incline,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Incline_Push-Up_Reverse_Grip,Incline Push-Up Reverse Grip,OMEN-0.2-KQX5HWHB6VZXS,incline supinated horizontal-push,posture=supine|implement=bodyweight|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=incline|contraction=dynamic|range=full,supine,bodyweight,horizontal-push,bilateral,incline,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Incline_Push-Up_Wide,Incline Push-Up Wide,OMEN-0.2-YBETMXFMVDKBG,incline wide-grip horizontal-push,posture=supine|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=wide|laterality=bilateral|pattern=horizontal-push|angle=incline|contraction=dynamic|range=full,supine,bodyweight,horizontal-push,bilateral,incline,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Internal_Rotation_with_Band,Internal Rotation with Band,OMEN-0.2-BQYZE4EXBBUDQ,band shoulder-internal-rotation,posture=standing|implement=band|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-internal-rotation|angle=flat|contraction=dynamic|range=full,standing,band,shoulder-internal-rotation,bilateral,flat,isolation,subscapularis
free-exercise-db,Iron_Cross,Iron Cross,OMEN-0.2-QPXDT4WQ2KFYE,dumbbell vertical-push,posture=standing|implement=dumbbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,dumbbell,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Isometric_Neck_Exercise_-_Front_And_Back,Isometric Neck Exercise - Front And Back,OMEN-0.2-NNFF7NTIMAL7Y,cervical-flexion isometric,posture=standing|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=cervical-flexion|angle=flat|contraction=isometric|range=full,standing,bodyweight,cervical-flexion,bilateral,flat,isolation,sternocleidomastoid
free-exercise-db,Isometric_Neck_Exercise_-_Sides,Isometric Neck Exercise - Sides,OMEN-0.2-NNFF7NTIMAL7Y,cervical-flexion isometric,posture=standing|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=cervical-flexion|angle=flat|contraction=isometric|range=full,standing,bodyweight,cervical-flexion,bilateral,flat,isolation,sternocleidomastoid
free-exercise-db,Isometric_Wipers,Isometric Wipers,OMEN-0.2-K73IP67DU5OO6,horizontal-push isometric,posture=supine|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=isometric|range=full,supine,bodyweight,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,JM_Press,JM Press,OMEN-0.2-QGKZEQ6ZHHXGQ,barbell vertical-push,posture=standing|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,barbell,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Jackknife_Sit-Up,Jackknife Sit-Up,OMEN-0.2-NEBO6LLZQU252,spinal-flexion,posture=supine|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,bodyweight,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Janda_Sit-Up,Janda Sit-Up,OMEN-0.2-NEBO6LLZQU252,spinal-flexion,posture=supine|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,bodyweight,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Jefferson_Squats,Jefferson Squats,OMEN-0.2-HWYDOFIMW3MXQ,barbell squat,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,barbell,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Kettlebell_Arnold_Press,Kettlebell Arnold Press,OMEN-0.2-2OIWIU7HL3XGY,kettlebell vertical-push,posture=standing|implement=kettlebell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,kettlebell,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Kettlebell_Figure_8,Kettlebell Figure 8,OMEN-0.2-ERPYUQXRJW7Z4,kettlebell spinal-flexion,posture=supine|implement=kettlebell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,kettlebell,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Kettlebell_Halo,Kettlebell Halo,OMEN-0.2-2OIWIU7HL3XGY,kettlebell vertical-push,posture=standing|implement=kettlebell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,kettlebell,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Kettlebell_Halo_With_Overhead_Extension,Kettlebell Halo with Overhead Extension,OMEN-0.2-5DDJD2UM7ZWEO,kettlebell elbow-extension,posture=standing|implement=kettlebell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,kettlebell,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Kettlebell_One-Legged_Deadlift,Kettlebell One-Legged Deadlift,OMEN-0.2-LOVGFN5GRMKUW,kettlebell unilateral hip-hinge,posture=standing|implement=kettlebell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=unilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,kettlebell,hip-hinge,unilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Kettlebell_Overhead_Triceps_Extension,Kettlebell Overhead Triceps Extension,OMEN-0.2-5DDJD2UM7ZWEO,kettlebell elbow-extension,posture=standing|implement=kettlebell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,kettlebell,elbow-extension,bilateral,flat,isolation,triceps
